,cnt,date,title,content,org_link,link,Day
462,463,2020-10-19 14:58:00,온<b>라인</b> 마켓 &apos;아이 입양글&apos; 올린 아이엄마...왜 이런 선택을?,&lt;사진=<b>헤드라인</b>제주 독자제공&gt; 제주의 한 미혼모가 중고물품을 거래하는 모바일 앱에 갓난 아이를... 우리나라에서 <b>양육</b>비를 받기 위해서는 친자임을 확인하기 위한 유전자 검사 등에 남성이 동의해야 한다. 하지만... ,http://www.headlinejeju.co.kr/news/articleView.html?idxno=430347,http://www.headlinejeju.co.kr/news/articleView.html?idxno=430347,2020-10-19
457,458,2020-10-15 18:01:00,"제주시건강가정<b>지원</b>센터, &apos;학부모 성교육&apos; 운영",제주시건강가정<b>지원</b>센터는 여성가족부와 제주시의 <b>지원</b>을 받는 가족복지기관으로 자녀를 <b>양육</b>하다... <b>지원</b>센터 홈페이지(http://jeju.familynet.or.kr) 또는 전화(064-725-8005)를 통해 문의하면 된다. &lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=430042,http://www.headlinejeju.co.kr/news/articleView.html?idxno=430042,2020-10-15
478,479,2020-10-12 17:12:00,"[전문] 양영식 제주도의회 보건복지안전위원장, 행정사무감사 임하는 입장",ⓒ<b>헤드라인</b>제주 이번 행정사무감사는 제11대 후반기 첫 행정사무감사로서 원희룡 도정이 코로나19 및 각종... 준비되고 <b>지원</b>되고 있는지 확인하고 검토하겠다. 또한 제주도민이 전 생애주기 내에서 안전하고 질 높은... ,http://www.headlinejeju.co.kr/news/articleView.html?idxno=429636,http://www.headlinejeju.co.kr/news/articleView.html?idxno=429636,2020-10-12
445,446,2020-10-12 12:47:00,"제주시,  아이돌봄서비스 본인부담금 추가 <b>지원</b>  ",제주시 관계자는 &quot;아이돌봄서비스 본인부담금을 추가 <b>지원</b>해 맞벌이 등의 사유로 <b>양육</b>공백이 발생한 가정의 <b>양육</b>부담을 해소함으로써 아이 키우기 좋은 사회환경이 조성되길 기대한다&quot;고 말했다. &lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=429598,http://www.headlinejeju.co.kr/news/articleView.html?idxno=429598,2020-10-12
447,448,2020-10-07 11:11:00,"제주, 중학생에 비대면 학습<b>지원</b>금 15만원씩 지급한다","한편, 초등학생 1인당 20만원을 지급하는 아동<b>양육</b> 한시<b>지원</b>사업 아동특별돌봄 <b>지원</b>금은 지난달 25일부터 28일까지 초등학생 4만841명을 대상으로 81억6800만원이 지급된 바 있다. &lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=429292,http://www.headlinejeju.co.kr/news/articleView.html?idxno=429292,2020-10-07
469,470,2020-10-06 14:11:00,"제주도, 만 3세 아동 소재·안전 전수조사 실시","확인하고, <b>양육</b>환경 개선이 필요한 가정에는 복지서비스를 <b>지원</b>할 계획이다. 특히, 이번 전수조사는... 아동 전수조사&apos;에 이은 것이다. 지난해 아동 283명을 대상으로 가정방문을 통해 현장조사를 실시했다.&lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=429211,http://www.headlinejeju.co.kr/news/articleView.html?idxno=429211,2020-10-06
482,483,2020-09-30 12:01:00,"서귀포시축협, 추석 맞아 가정위탁 아동 등에 소고기 전달","비롯한 제주가정위탁<b>지원</b>센터 양창근 관장 등 10여명이 참석했다. 이 물품은 개별 박스 포장되어 가정위탁아동 64가구, 아동<b>양육</b>시설 2개소 및 장애인주간보호시설 6개소 등 총 300명에게 전달됐다. &lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=428900,http://www.headlinejeju.co.kr/news/articleView.html?idxno=428900,2020-09-30
62,63,2020-09-29 16:00:00,[연합뉴스 이 시각 <b>헤드라인</b>] - 16:00,"권 부본부장은 김신우 경북대학교 감염내과 교수가 국내 완치자를 5천762명을 대상으로 온<b>라인</b> 설문을... 아동 특별돌봄·비대면 학습<b>지원</b> 사업은 4차 추가경정예산(추경)에서 편성된 것으로, <b>양육</b>비 부담을 덜기... ",http://yna.kr/AKR20200929134300011?did=1195m,http://yna.kr/AKR20200929134300011?did=1195m,2020-09-29
474,475,2020-09-28 16:15:00,"제주여성가족연구원, 2030세대 결혼·출산 정책 연구보고서 발간",또 출산 <b>지원</b>방안으로 △출산 <b>지원</b>제도 등 홍보 강화 △출산‧부모교육 및 상담 <b>지원</b> △임신‧출산 과정 <b>지원</b> △일‧가정 양립 및 <b>양육 지원</b> △출산 관련 조례 및 제도 개선 등을 제시했다.&lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=428670,http://www.headlinejeju.co.kr/news/articleView.html?idxno=428670,2020-09-28
460,461,2020-09-27 13:24:00,"제주도, 아동특별돌봄 <b>지원</b>금 추석 전 조기 지급",집행의 신속성과 아동<b>양육</b> 가정의 사용 편의성을 고려해 별도의 신청 없이 기존 아동수당 지급계좌에... 입금된다&quot;면서 &quot;이번 <b>지원</b>으로 코로나19로 가중되는 돌봄 부담이 완화되길 바란다&quot;고 말했다.&lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=428539,http://www.headlinejeju.co.kr/news/articleView.html?idxno=428539,2020-09-27
485,486,2020-09-04 10:54:00,"제주, 초등학생 방과 후 돌봄 &apos;다함께돌봄센터&apos; 공개 모집","<b>양육</b>부담을 완화하고, 초등학생 돌봄 사각지대 해소에도 많은 도움이 될 것&quot;이라고 말했다. 문의= 제주도청 여성가족청소년과(064-710-2372), 제주시 주민복지과(064-728-2682), 서귀포시 여성가족과(064-760-6447)&lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=426509,http://www.headlinejeju.co.kr/news/articleView.html?idxno=426509,2020-09-04
488,489,2020-08-30 22:42:00,"제주, 코로나19 확산에 남원·대정·안덕 어린이집 &apos;임시휴원&apos; 명령","전액 <b>지원</b>한다고 밝혔다. 또 긴급보육을 이용하지 않는 아동·보호자를 대상으로 돌봄 현황 및 아동상황 등을 전화 모니터링하고, 재원 아동의 돌봄 현황을 자체적으로 파악해 관리를 강화할 방침이다. &lt;<b>헤드라인</b>제... ",http://www.headlinejeju.co.kr/news/articleView.html?idxno=426070,http://www.headlinejeju.co.kr/news/articleView.html?idxno=426070,2020-08-30
63,64,2020-08-28 12:00:00,[연합뉴스 이 시각 <b>헤드라인</b>] - 12:00,전문보기: http://yna.kr/zDR2lK9DAVP ■ &quot;2차 재난<b>지원</b>금 지급 선별 44% vs 전국민 33%&quot;[갤럽] 신종... 전업주부들…24시간 &apos;독박<b>양육</b>&apos;에 코로나 블루 &quot;개학을 하면 2학기부터는 좀 나아지려나 했는데 다시 온<b>라인</b>... ,http://yna.kr/AKR20200828075700011?did=1195m,http://yna.kr/AKR20200828075700011?did=1195m,2020-08-28
477,478,2020-08-27 06:48:00,[2020 공화당 전당대회] 멜라니아 &quot;코로나 희생 안타까워&quot;,당시 우리는 놀라운 <b>지원</b>에 겸손했고 오늘도 여전히 감사하고 있습니다. 3 월... 부정적이거나 거짓된 언론의 <b>헤드 라인</b>이나 상대방의 공격에 관계없이 도널드 트럼프는... ,http://www.koreadaily.com/news/read.asp?art_id=8599923,http://www.koreadaily.com/news/read.asp?art_id=8599923,2020-08-27
470,471,2020-08-19 11:16:00,"서귀포시 건강가정<b>지원</b>센터, 신규 아이돌보미 20명 활동 개시 ",아이돌봄<b>지원</b>사업은 부모의 맞벌이 등의 사유로 <b>양육</b> 공백이 발생한 가정의 만 12세 이하 아동을 대상으로... 코로나19로 인해 지난해 보다 서비스 이용이 큰 폭으로 증가할 것으로 예상되고 있다. &lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=425160,http://www.headlinejeju.co.kr/news/articleView.html?idxno=425160,2020-08-19
66,67,2020-08-18 15:34:00,"제주도, 2020 &apos;임신.출산.<b>양육</b> 가이드북&apos; 발간",달라지는 임신출산<b>양육 지원</b>정책을 지속적으로 반영해 안내 책자를 제작보급하고 있다&quot;며 &quot;많은 도민들이 혜택을 누릴 수 있도록 다양한 복지 정보 홍보에 최선을 다하겠다&quot;라고 밝혔다.&lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=425092,http://www.headlinejeju.co.kr/news/articleView.html?idxno=425092,2020-08-18
65,66,2020-08-10 22:00:00,[에너지경제신문 오프<b>라인</b>] 먼저 만나는 에너지경제신문 <b>헤드라인</b> - 8월 11일,"3억원 <b>지원</b> ◇금융증권 - 2 아이오닉 호재…현대차 주가 고공행진 역대급 집중호우에 자동차 피해속출... 아동<b>양육</b>시설에 전달 생일날, 생일도에 오면 여객선 무료 포항시, 1억3500만원 투입 음식물류폐기물 감량화... ",http://www.ekn.kr/news/article.html?no=516453,http://www.ekn.kr/news/article.html?no=516453,2020-08-10
475,476,2020-07-30 10:16:00,"서귀포시, 폭염취약 저소득층 193가구에 냉방비 <b>지원</b>",않은 데다 폭염으로 힘들어하는 이웃들이 많아 이번 여름에도 냉방비를 <b>지원</b>하게 됐다&quot;며 &quot;폭염에 취약한 저소득 가구들이 안전하고 건강하게 여름을 날 수 있도록 더욱 세심하게 돌아보겠다&quot;고 말했다. &lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=423627,http://www.headlinejeju.co.kr/news/articleView.html?idxno=423627,2020-07-30
499,500,2020-07-24 16:12:00,"제주도농아복지관, 청각장애아동 부모교육 실시",청각장애아동 부모교육은 제주도내 청각장애아동을 <b>지원</b>하고 있는 기관종사자 및 수어통역사... 교육과 재활 등에 긍정적인 기여 및 자녀<b>양육</b>에 실질적인 도움이 될 수 있을 것으로 기대된다&quot;고 전했다. &lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=423189,http://www.headlinejeju.co.kr/news/articleView.html?idxno=423189,2020-07-24
479,480,2020-07-24 15:57:00,[오태훈의 시사본부] 남인순 “아동학대 관련한 일반회계 예산 한 해 11억 원...,"아동학대, 의심만으로 신고해도 불이익 없어 -신: 사회적 <b>양육</b> 개념 가져야... 옆집 아이가 아니라 내 아이... 이 시각 교통상황 그리고 <b>헤드라인</b> 뉴스 듣고 와서 두 분과 계속해서 말씀 이어가도록 하죠. 교통정보센터... ",http://news.kbs.co.kr/news/view.do?ncd=4502037&ref=A,http://news.kbs.co.kr/news/view.do?ncd=4502037&ref=A,2020-07-24
496,497,2020-07-21 10:44:00,"제주, 시간제 보육 서비스 어린이집 9곳 운영...이용방법은?","childcare.go.kr)에서 온<b>라인</b> 신청을 하거나, 제주특별자치도 육아종합<b>지원</b>센터(☏070-4009-6566)로 전화로 사전 예약하면 된다. 지난해 제주시 지역에서 시간제보육 서비스 이용자는 981명으로 집계됐다. &lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=422791,http://www.headlinejeju.co.kr/news/articleView.html?idxno=422791,2020-07-21
503,504,2020-07-19 23:08:00,제주 한림읍 지역 어린이집 임시휴원 24일까지 연장,또 휴원 연장 조치로 보호자가 가정에서 영유아를 <b>양육</b>할 수 없는 경우 인근 어린이집 당번제를 통해... 20일 코로나19 추가 발생 상황 등을 살펴본 뒤 등교 중단조치를 조기 해제여부를 결정할 예정이다. &lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=422655,http://www.headlinejeju.co.kr/news/articleView.html?idxno=422655,2020-07-19
491,492,2020-07-14 09:14:00,"아동학대 예방, 가까운 곳에서부터",ⓒ<b>헤드라인</b>제주 스페인의 유명한 교육자 프레시스코 페레의 저서 제목이기도 한 &apos;꽃으로도 아이를 때리지... 시스템인 &apos;e아동행복<b>지원</b>사업&apos;을 도입했다. 이 사업은 각종 사회보장 빅데이터를 활용해 위기아동을 사전에... ,http://www.headlinejeju.co.kr/news/articleView.html?idxno=422159,http://www.headlinejeju.co.kr/news/articleView.html?idxno=422159,2020-07-14
493,494,2020-07-09 17:47:00,저출산은 문제가 아니다,"저출산 지표가 발표될 때마다 이를 전하는 언론은 &apos;인구 절벽&apos;, &apos;꺼져가는 성장 동력&apos; 같은 <b>헤드라인</b>으로... 출산과 <b>양육 지원</b>, 세금 혜택과 함께 신혼부부·다자녀 가구에 공공주택 우선 입주 혜택을 부여하며 난임 시술을... ",https://www.pressian.com/pages/articles/2020070915220099808?utm_source=naver&utm_medium=search,https://www.pressian.com/pages/articles/2020070915220099808?utm_source=naver&utm_medium=search,2020-07-09
492,493,2020-07-09 14:36:00,저출산은 문제가 아니다,"저출산 지표가 발표될 때마다 이를 전하는 언론은 ‘인구 절벽’, ‘꺼져가는 성장 동력’ 같은 <b>헤드라인</b>으... 출산과 <b>양육 지원</b>, 세금 혜택과 함께 신혼부부·다자녀 가구에 공공주택 우선 입주 혜택을 부여하며 난임... ",http://beminor.com/detail.php?number=14861&thread=03r01r03,http://beminor.com/detail.php?number=14861&thread=03r01r03,2020-07-09
489,490,2020-07-08 14:16:00,"제주도 지출구조조정, &apos;2208억&apos; 감액...공무원 인건비도 손질",ⓒ<b>헤드라인</b>제주 제주특별자치도가 코로나19 대응을 위한 제2회 추가경정예산안을 편성하면서 재원확보를... 10억원 △아동<b>양육</b> 한시<b>지원</b> 157억 원 △저소득층 한시<b>지원</b> 132억 원 △노인일자리 참여자 상품권 지급 22억... ,http://www.headlinejeju.co.kr/news/articleView.html?idxno=421766,http://www.headlinejeju.co.kr/news/articleView.html?idxno=421766,2020-07-08
471,472,2020-07-08 11:34:00,제주도 제2회 추경 편성...전 도민에 긴급재난<b>지원</b>금 <b>지원</b>,"ⓒ<b>헤드라인</b>제주 제주특별자치도가 신종 코로나바이러스감염증(코로나19) 대응을 위한 제2회 추가경정예산안을 편성한 가운데, 이번 추경에서는 제주도민 모두에게 <b>지원</b>되는 2차 재난긴급생활금이 편성됐다.... ",http://www.headlinejeju.co.kr/news/articleView.html?idxno=421753,http://www.headlinejeju.co.kr/news/articleView.html?idxno=421753,2020-07-08
64,65,2020-07-05 22:00:00,[에너지경제신문 오프<b>라인</b>] 먼저 만나는 에너지경제신문 <b>헤드라인</b> - 7월 6일,"온<b>라인</b>전용홈케어 전문브랜드 비디비치 클렌징폼 누적판매량 1000만개 돌파 ◇금융/증권 - 1 투자처 어디... 가정<b>양육</b> 가정에 쌀 <b>지원</b> 시흥시, 영세 납세자 위한 지방세 세무대리인 <b>지원</b> 영주 MOM편한 아빠단 발족 5~8세... ",http://www.ekn.kr/news/article.html?no=509407,http://www.ekn.kr/news/article.html?no=509407,2020-07-05
472,473,2020-07-05 07:46:00,"제주시, 건강가정<b>지원</b>센터 아이돌보미 인력 16명 충원 ",등을 <b>지원</b>한다. 올해는 16명이 충원되어 부모의 <b>양육</b>부담 해소를 위한 아이돌봄서비스가 강화될 것으로... 아이돌보미가 활동 중이다. 아이돌봄 서비스에 대한 사항은 전화(064-725-9005)로 문의하면 된다. &lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=421424,http://www.headlinejeju.co.kr/news/articleView.html?idxno=421424,2020-07-05
481,482,2020-06-28 09:00:00,산모·신생아 건강관리 <b>지원</b>사업 대상자 확대,서귀포보건소(소장 고인숙)는 산모의 산후 회복과 신생아 <b>양육 지원</b> 강화 등을 위해 오는 7월 1일 이후... kr)에서 신청하면 된다. 자세한  사항은 서귀포보건소 모자보건실(전화 760-6082~3)로 문의하면 된다. &lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=420878,http://www.headlinejeju.co.kr/news/articleView.html?idxno=420878,2020-06-28
